Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,ecg_id,segment_id,label
-1.9079168,-2.5989165,-2.8980074,-0.49061573,3.4013674,-1.3194147,0.77415085,5.6392,-1.9685042,-4.1439934,3.0484636,-5.4353786,-0.929612,-1.4424137,1.0843266,512,seg_6a8s,CD
-1.2108586,-3.801837,-3.512867,-1.726635,6.9015083,-1.4397465,0.03745731,6.9239416,-2.824722,-6.330405,1.647325,-7.294584,-1.1154413,0.25438467,1.921429,512,seg_8a10s,CD
-1.8751274,-2.3631778,-1.7531712,-0.63308966,4.483395,0.05955422,-0.76665807,2.757836,-0.81291896,-4.8259363,0.9572252,-3.317112,-1.1315525,-0.08547388,-1.2694714,513,seg_0a2s,MI
-0.95089847,-2.1485157,-2.7314749,-1.5609004,4.1429605,-0.4487737,-0.16812049,2.5937767,-1.515434,-5.9045167,0.97293186,-3.569785,-1.353857,0.09102321,-1.6596597,513,seg_2a4s,MI
-1.4196197,-2.3358247,-2.3259525,-1.2979286,2.6180701,-0.34819922,0.07071196,1.7643623,-0.82809216,-5.4101357,1.7284381,-3.0301843,-1.1803344,-0.94236195,-1.5624479,513,seg_4a6s,MI
-1.6774068,-1.9651898,-1.864004,-0.58236486,3.8689132,-0.09303686,-0.37656915,2.689957,-0.7648308,-4.3913474,1.0216857,-3.268069,-1.2013779,-0.19899254,-1.2627455,513,seg_6a8s,MI
-0.99418765,-2.075411,-2.4104366,-1.4409051,4.2728906,-0.28016028,-0.3088873,2.4987066,-1.3067474,-5.8037033,0.8644294,-3.4806182,-1.2950581,0.14277737,-1.5455748,513,seg_8a10s,MI
-2.789147,-4.6062407,-5.283542,-1.9534757,7.2296147,-0.47076514,-1.9698136,2.37546,-4.661696,-8.017749,2.037644,-4.0602794,-0.77282417,0.2717678,-1.1980832,514,seg_0a2s,MI
-3.638416,-4.506083,-4.1175346,-0.22910058,6.4280715,0.6094359,-1.9914649,2.8901482,-2.9291198,-5.8335867,1.742534,-3.7873983,-1.0519354,-0.35801232,-1.6840863,514,seg_2a4s,MI
-2.5161383,-4.3163743,-4.7134976,-1.2817786,6.9280105,0.25917345,-2.279433,2.5265584,-4.198946,-6.9879894,2.0915117,-3.8818974,-0.9801014,-0.3548414,-1.6302998,514,seg_4a6s,MI
-2.8886487,-4.2323465,-4.339943,-0.90760833,6.7029204,0.0660418,-2.2650433,2.6666129,-3.9672506,-6.662976,2.1930819,-3.7431822,-0.9878284,-0.373075,-1.4506146,514,seg_6a8s,MI
-2.6512375,-4.351964,-4.7040105,-1.0786946,6.665953,-0.19799379,-2.287617,2.4650319,-4.2284575,-7.1384587,2.354563,-3.984249,-0.9164446,-0.17240922,-1.5174814,514,seg_8a10s,MI
-0.6927749,-3.2560065,-2.7270803,-1.6000655,1.9120485,0.44911367,0.017268904,0.13215849,-0.4260221,-4.9833946,0.0881739,-0.44441494,-0.27406842,-0.38813132,-0.8146055,515,seg_0a2s,MI
-1.0074831,-3.642233,-3.0590887,-0.67173874,1.9951206,0.25192642,-0.4507417,0.27594113,0.055608787,-4.537825,1.174602,-0.42767587,0.38178897,-0.97141945,-0.44097015,515,seg_2a4s,MI
-0.7889391,-3.0501614,-2.872727,-0.5360168,3.505957,0.47949034,-0.9824348,0.69365877,-0.25514492,-4.1457253,0.33087564,-0.55346274,0.25661564,-0.101324394,-0.40788957,515,seg_4a6s,MI
-1.629452,-3.1848383,-2.0459297,0.023011647,3.0517068,0.75638115,-0.5724481,1.5181973,-0.25657234,-3.206712,0.12450392,-0.5928794,0.3902266,-0.06985298,0.030651972,515,seg_6a8s,MI
-0.994007,-3.250368,-2.4181042,-0.5583783,3.4814885,0.595273,-0.7504474,1.0398471,-0.3468048,-4.00712,0.0107956305,-0.63691187,0.28995806,0.06286674,-0.41579524,515,seg_8a10s,MI
-1.8792464,-15.140408,-9.491048,-11.097749,16.414099,-5.546844,2.620907,12.175196,-5.764463,-16.577665,1.3081897,-21.299694,-3.8255546,0.70361567,-7.4922695,516,seg_0a2s,HYP
-1.3463972,-16.455347,-8.161869,-10.517061,16.349041,-5.5200205,3.2313483,10.964945,-6.5383706,-17.666527,0.39366373,-18.603819,-2.8835726,0.20568596,-7.337064,516,seg_2a4s,HYP
-3.501831,-14.817519,-4.1383057,-7.4256268,16.441435,-5.847573,3.0481532,8.409882,-7.5308533,-12.434817,1.0671424,-15.699894,-2.537857,-2.2626739,-6.8887787,516,seg_4a6s,HYP
-3.7674723,-14.667316,-3.7218094,-7.1595926,16.712343,-5.826312,2.8489192,8.120434,-7.9639664,-11.752235,1.3434829,-15.250186,-2.349678,-2.7615848,-7.203694,516,seg_6a8s,HYP
-3.9673917,-14.704456,-5.3283143,-8.431373,17.455732,-5.0939035,2.7303104,7.99455,-7.7961407,-13.021362,0.3574937,-15.812448,-3.0479639,-1.820581,-6.8169703,516,seg_8a10s,HYP
-1.1796895,-3.8734574,-3.4946957,-1.3203411,6.339509,-0.27878127,-0.2520591,2.8464367,-1.2722182,-6.0141554,1.8541425,-6.6119924,-0.23800363,-0.17647348,-2.176102,518,seg_0a2s,MI
-2.2287347,-4.0406246,-2.9772592,-0.66098076,5.9844356,-0.07404569,-0.02532792,3.4101007,-0.76170224,-5.1547894,1.9746214,-6.371921,-0.066125944,-0.4919538,-1.7974705,518,seg_2a4s,MI
-2.0996997,-3.7513008,-2.9032683,-0.6135962,5.709819,0.022049189,0.017517604,3.2262626,-0.64566886,-4.7344403,1.7805635,-6.1188426,-0.13955197,-0.481533,-1.534136,518,seg_4a6s,MI
-1.9772732,-4.1476135,-3.362453,-1.3542376,4.6784534,-0.14556274,0.10818917,2.3621953,-0.6236945,-5.396447,2.4295518,-6.3219967,-0.46536738,-1.0958334,-1.9086422,518,seg_6a8s,MI
-2.6438634,-4.0727525,-2.8544292,-0.975292,5.840848,0.3521616,0.40179053,3.4784493,-0.62280065,-4.6905365,1.063506,-6.064081,-0.21968557,-0.17825423,-1.0287383,518,seg_8a10s,MI
-3.1924894,-4.155146,-5.261779,-1.3499963,5.9487596,-0.119261205,0.80601025,4.318954,-1.9216068,-5.190264,2.5411432,-7.1464357,-0.72140795,-1.1668425,-1.4091132,519,seg_0a2s,STTC
-3.4255898,-5.348561,-4.1945157,-2.4267642,8.569055,0.120863795,-1.1886086,3.814796,-0.82590014,-4.9740896,1.3983444,-7.3136535,-0.9346385,-0.7063776,-0.57857823,519,seg_2a4s,STTC
-4.45104,-4.170864,-4.646055,-0.91530734,3.6668553,0.011724591,1.6176071,3.9202576,-1.4326575,-4.1231627,2.7171469,-6.6239967,-1.3973067,-2.0248096,-1.4818871,519,seg_4a6s,STTC
-2.9860613,-3.9209082,-5.401375,-0.76235795,7.3134074,-0.521508,0.14319208,5.0109706,-2.204918,-4.804066,2.5439131,-7.3878217,-0.58377016,-0.7633376,-1.5962397,519,seg_6a8s,STTC
-3.9802074,-4.7436147,-5.04869,-1.85463,7.160784,0.2490358,0.25869134,4.4547644,-1.8480523,-4.7652597,1.7495414,-7.4389353,-1.2164246,-0.98083043,-0.88694537,519,seg_8a10s,STTC
-1.1415714,-3.6574025,-5.3478174,-1.4387062,4.7868032,0.24187362,-1.9037433,2.2626755,-2.4619122,-3.9041317,1.3706119,-3.4563122,-1.5607858,-1.0372677,-0.60309184,520,seg_0a2s,CD
-1.3985385,-3.9377785,-5.218635,-1.0925274,4.7633123,0.21205103,-1.9949696,2.5937874,-2.373994,-4.099519,1.77012,-3.5414703,-1.2601306,-1.0612427,-0.68376696,520,seg_2a4s,CD
-1.1327918,-3.6658635,-5.2121673,-1.4097426,4.7648726,0.19328204,-1.9097763,2.3180032,-2.3335505,-3.9603467,1.473207,-3.3989446,-1.3516339,-0.9819268,-0.4340619,520,seg_4a6s,CD
-1.3645487,-3.9308107,-5.354043,-1.2046201,4.714332,0.1618025,-1.8964298,2.5263667,-2.2551637,-4.0298233,1.6544267,-3.5181675,-1.3709599,-1.110222,-0.7541442,520,seg_6a8s,CD
-1.3222436,-3.7791622,-5.362226,-1.1965356,4.6781993,0.22618504,-1.921067,2.4192097,-2.385928,-4.0309496,1.6533511,-3.5146327,-1.3941574,-1.0546381,-0.76599276,520,seg_8a10s,CD
-0.2865518,-4.889828,-3.6075444,-3.3959658,3.0634446,-1.5585045,0.8384016,1.0318726,-1.1375666,-5.0347466,-0.40618008,-4.183735,-1.6251568,-0.049672842,-0.52002084,521,seg_0a2s,NORM
0.39845735,-4.5082483,-4.090659,-2.7695653,4.536058,-1.4612385,0.44006553,1.4133834,-1.3594041,-5.1081657,-0.48336163,-4.262558,-0.74986666,0.66633695,0.020047024,521,seg_2a4s,NORM
0.11849527,-4.3921647,-4.060613,-2.796688,4.775591,-1.1518606,-0.07509839,1.4026059,-1.1617055,-4.638451,-0.4372765,-4.1181235,-0.7449901,0.6301409,0.22316024,521,seg_4a6s,NORM
-0.6667931,-5.125059,-3.5586748,-2.3879912,4.849948,-0.9612428,0.14893451,2.1332245,-0.93153113,-4.463105,-0.77248883,-4.4338765,-0.8461644,0.6983553,0.5259288,521,seg_6a8s,NORM
-0.40205136,-5.1308393,-4.596354,-3.5975084,5.2522206,-1.9840019,0.2543155,1.7533588,-1.8330908,-5.840636,-0.45616433,-4.5838084,-0.925294,0.9578235,0.6880642,521,seg_8a10s,NORM
-0.21343091,-3.6277394,-3.8927102,-3.5580032,4.0890017,-0.19496194,-0.35881948,-0.24190769,0.027294047,-2.7474298,-0.55033827,-3.4424114,-1.3363826,-0.6968267,0.03972727,522,seg_0a2s,CD
-0.30528024,-3.5750706,-3.4290333,-2.8128932,3.7851086,0.15298039,-0.26256895,0.15885973,-0.018079117,-3.279521,0.27820134,-2.9752524,-0.18925369,-0.75923365,0.22445199,522,seg_2a4s,CD
-0.5684481,-3.5978932,-2.6842847,-1.6687624,4.5681624,-0.109049946,-0.32048002,1.5006965,0.025656767,-2.8552828,0.25182706,-2.9719553,0.39440525,-0.3357504,0.2655023,522,seg_4a6s,CD
-0.64679974,-3.663076,-2.4162903,-1.0338798,4.2793283,-0.17182949,-0.2210164,1.9351287,-0.00429292,-3.3285108,0.89953655,-2.970441,0.88646305,-0.4609958,0.15837668,522,seg_6a8s,CD
-1.6971626,-3.7244053,-3.0853162,-0.97617906,2.9241898,-0.1779894,1.4851773,3.0818982,-1.0153391,-3.6176846,0.6316725,-3.1632555,0.40175694,-0.3972574,-0.3734382,522,seg_8a10s,CD
-0.24740043,-3.20592,-3.0691433,-1.451797,2.1333103,-0.041938692,0.44422927,0.15390924,0.29396248,-3.2596443,0.811215,-2.6278596,0.22701515,-0.76725304,0.44854853,523,seg_0a2s,NORM
-1.0823752,-3.8945932,-3.1731453,-1.4325178,4.099588,0.16937461,0.19190827,1.6298692,0.16064762,-2.765531,-0.18659711,-2.9929698,0.48550022,0.11806446,0.7385508,523,seg_2a4s,NORM
-0.33039844,-3.338647,-2.9208522,-1.5325015,2.3314097,-0.014953643,0.47733566,-0.20070091,0.8464213,-3.1650336,0.55240816,-2.4827006,0.40978348,-0.6591564,0.370767,523,seg_4a6s,NORM
-0.2142409,-3.4084873,-2.8760338,-1.0574255,1.9010067,-0.12772068,-0.19838789,0.2714969,0.5220454,-3.028009,1.0397892,-2.5966098,0.09387022,-0.7439572,0.51286376,523,seg_6a8s,NORM
-0.4717989,-3.2780483,-2.9505215,-1.703326,2.1504052,-0.03346899,0.3248811,-0.0019163787,0.53746647,-3.0806696,0.39094642,-2.5412915,-0.16125476,-0.5644713,0.22246867,523,seg_8a10s,NORM
-0.08150956,-6.0924134,-4.8731675,-3.8590462,7.4400597,-2.739087,1.395062,3.726296,-3.6157343,-6.404701,-0.8228889,-6.5377693,-0.7544664,1.1329495,-0.3100791,524,seg_0a2s,HYP
-0.74873394,-7.1200404,-4.4514174,-2.3537068,6.3075542,-2.0423663,2.1855845,3.8712645,-2.244317,-6.6173844,0.5725685,-6.5610595,-0.1716031,-0.79531485,-0.70761764,524,seg_2a4s,HYP
-0.92824554,-6.436985,-4.8634286,-2.4910445,7.374171,-2.6071274,2.014461,4.322433,-2.7191906,-7.057303,0.18895918,-6.9397445,-0.55121887,0.1906518,-0.5567752,524,seg_4a6s,HYP
-0.40535507,-6.3318653,-4.6113467,-2.1292841,7.6057987,-2.4041548,1.8348702,4.4065213,-2.702665,-6.4921923,0.38260463,-6.8071346,-0.22477622,-0.23551045,-0.7849996,524,seg_6a8s,HYP
-0.6704459,-6.846739,-4.843273,-2.9076362,6.599674,-1.6213301,2.0034504,3.891131,-2.7559638,-7.2846518,0.008506324,-6.771961,-0.8791493,-0.34749687,-0.07407969,524,seg_8a10s,HYP
-1.4758376,-4.457761,-2.6807666,-1.8175709,6.6030836,-0.8221054,0.20770061,2.3623679,-1.3023989,-3.422382,-0.94503945,-3.7630346,0.014020503,0.6573414,0.30206773,525,seg_0a2s,STTC
-1.7522486,-4.295799,-2.1056075,-1.155396,4.814794,-0.49904743,0.54028153,1.9274273,-0.29254755,-3.6875591,0.43749568,-3.3928058,0.5530438,-0.36402005,0.3552126,525,seg_2a4s,STTC
-2.0234604,-4.4163194,-1.8337953,-1.0531411,4.639308,-0.45333645,0.5668017,2.1633766,-0.29090655,-3.4432437,0.3053974,-3.3076298,0.5335796,-0.26202536,0.42027852,525,seg_4a6s,STTC
-2.345232,-4.795853,-1.7957019,-1.0548489,4.869176,-0.44872323,0.8103348,2.5385737,-0.15987527,-3.6171002,0.25510842,-3.5823514,0.6066524,-0.29328483,0.53243923,525,seg_6a8s,STTC
-1.3070666,-3.939928,-2.4405098,-1.4432387,4.8747215,-0.5710895,0.39975235,1.4793967,-0.46611065,-3.7553911,0.3131841,-3.2102306,0.25472033,-0.37879878,0.24429858,525,seg_8a10s,STTC
0.28563112,-3.6495924,-3.558353,-1.8890741,3.3821807,-0.17005718,-1.0480111,0.09758726,-0.31342703,-2.9647892,1.2779849,-3.8145702,0.014335468,-0.7207006,-0.1445156,526,seg_0a2s,MI
-0.028841734,-3.3858037,-3.6159654,-1.604368,3.244917,-0.16963807,-0.8419794,0.17336926,-0.15016478,-3.1474018,1.5777304,-4.0262303,0.13782506,-0.70013344,-0.11092216,526,seg_2a4s,MI
-0.3319488,-3.2665026,-3.6762753,-1.3584342,4.8939967,0.14629537,-1.5013645,0.7206668,-0.54753983,-2.0439177,0.5163031,-3.9466548,-0.11030494,-0.011142805,0.28022385,526,seg_4a6s,MI
-0.5860762,-3.28721,-3.2162995,-0.9340283,4.5947227,0.14709015,-1.1541243,1.257865,-0.20335233,-2.4781656,0.89320636,-4.1306763,0.2632782,-0.01064539,0.0053940862,526,seg_6a8s,MI
-0.19830227,-3.6035032,-3.843526,-1.8369288,3.4124062,-0.15521681,-1.1322438,0.14079085,-0.2944223,-2.9853954,1.4440163,-4.0056715,-0.13649961,-0.70258075,0.05106175,526,seg_8a10s,MI
-0.014067173,-2.979914,-3.077804,-0.70827067,2.6358268,0.5839796,-0.28265607,0.9429461,-1.1679122,-4.1447115,1.6226248,-2.4822433,0.17567553,-1.2890539,0.44883072,527,seg_0a2s,STTC
-0.8023089,-2.8214583,-3.0841584,-0.49958056,2.397976,0.3012989,0.03246645,0.9042883,-0.7446403,-4.062229,1.7999458,-2.7337415,0.119515926,-1.1359795,0.39452624,527,seg_2a4s,STTC
-1.0743963,-2.4312222,-1.1934723,0.2670049,2.135923,-2.7329798,-0.5639687,1.9866471,-0.93506116,-4.2031927,1.959272,-3.6173413,-2.374534,-0.5685781,-2.9527123,527,seg_4a6s,STTC
-1.8198473,-3.4528706,-2.4510021,0.0076313317,4.1909065,0.78865695,-0.29020712,2.6398468,-0.94137913,-3.110147,0.69722766,-2.922201,0.2679723,-0.42033833,1.1370609,527,seg_6a8s,STTC
-0.31636593,-3.0209916,-3.491508,-0.9710489,4.260972,0.5881456,-0.53126585,1.7963879,-1.4669943,-4.5844855,0.5611726,-2.9825432,-0.22098847,-0.08887988,0.68461347,527,seg_8a10s,STTC
-1.3117305,-4.5798936,-6.719188,-1.1777124,4.4484515,-0.48197117,-3.0818489,0.45684868,-1.8689821,-4.1009884,0.9098388,-2.6496627,-1.8935468,-0.13910978,0.15784952,528,seg_0a2s,MI
-1.4670691,-5.202473,-6.4300857,-1.2292101,2.8010523,-0.7402681,-2.0168085,0.27865613,-1.1042361,-4.956727,1.6214049,-2.6597998,-1.7777029,-0.9933007,0.21072769,528,seg_2a4s,MI
-0.99008393,-4.3027143,-6.501488,-0.8368325,4.311411,-0.072166055,-3.0562994,0.34241265,-1.3669333,-3.7356727,0.8160727,-2.5515199,-1.9884598,-0.43410993,-0.21837291,528,seg_4a6s,MI
-1.4848398,-4.4094334,-6.3936663,-0.6577553,4.1309533,-0.012041509,-2.9859085,0.6402421,-1.5332673,-3.6173084,0.7692248,-2.5798597,-1.993777,-0.25387633,0.050783858,528,seg_6a8s,MI
-1.006267,-4.2862096,-6.0685697,-0.47129822,4.1494217,0.040079117,-2.906486,0.43279815,-0.914581,-3.5605822,0.8291177,-2.36366,-1.6432394,-0.419657,-0.14744157,528,seg_8a10s,MI
-0.79286253,-4.16567,-3.66819,-1.5414181,3.0766613,-1.272406,-0.5009407,0.82108295,0.69161713,-2.9916272,1.4393076,-4.121729,-1.135231,-1.2907693,-0.31274948,529,seg_0a2s,STTC
-1.0551953,-4.133985,-3.4183254,-0.8872404,4.450831,-1.1026524,-0.89961815,1.6819061,0.74099547,-2.4831455,0.80689013,-4.196108,-0.92114425,-0.59000206,-0.1417861,529,seg_2a4s,STTC
-0.15462118,-3.8293638,-4.0191836,-1.5644269,4.7119684,-1.5041825,-1.1131321,1.0648633,0.37833345,-2.910471,0.8182386,-4.337408,-1.0902323,-0.4296416,-0.4495128,529,seg_4a6s,STTC
-1.3701409,-4.2414856,-3.2323065,-0.8740391,4.4499063,-0.9818789,-0.8982469,1.9561098,0.60433364,-2.3835666,0.78394216,-4.1958675,-0.81119424,-0.49191874,-0.20332617,529,seg_6a8s,STTC
-0.7577602,-4.1943593,-3.7103066,-1.5832441,3.1025217,-1.2546532,-0.48449254,0.82928085,0.8031347,-3.157354,1.4470952,-4.170337,-1.0915085,-1.2635385,-0.32088694,529,seg_8a10s,STTC
-1.5687523,-4.4625545,-4.847665,-1.7275434,6.238326,0.17316873,-2.717326,2.838613,-2.7868109,-3.92866,1.5467621,-5.3560166,-1.2709337,-0.22240071,0.4708219,530,seg_0a2s,MI
-1.4945863,-4.427276,-4.8331814,-1.8700483,6.361767,0.4052373,-2.8513637,2.7857833,-2.6884778,-3.8393633,1.4379411,-5.25009,-1.195796,-0.22828646,0.54140985,530,seg_2a4s,MI
-0.7548412,-4.238023,-5.397553,-2.3637812,4.783672,-0.043159932,-2.4297802,1.5011514,-2.6726248,-4.724252,2.4466767,-5.232737,-1.3411231,-1.0222383,-0.020363376,530,seg_4a6s,MI
-0.79454327,-4.472308,-4.6252217,-1.3825054,4.6573114,-0.70678484,-2.7965767,1.6769001,-1.4664438,-4.658956,3.1394937,-5.4372897,-1.2624493,-1.3804901,-0.034215182,530,seg_6a8s,MI
-0.7870504,-4.27537,-5.576867,-2.5984557,4.690865,-0.23194227,-2.064387,1.5715696,-2.758387,-4.96665,2.2591226,-5.069806,-1.408923,-0.96706223,0.17999823,530,seg_8a10s,MI
0.51955897,-2.3872495,-3.768465,-1.0705895,4.506567,0.28874978,-0.30391,1.1292711,-0.104523405,-3.4468746,0.8899224,-4.525869,0.24806969,-0.102020964,0.3249044,531,seg_0a2s,NORM
-1.5960702,-1.7549934,-3.7120667,0.23387715,4.592205,0.574077,0.69930655,1.8929539,-0.46091288,-2.4253073,0.37076113,-3.7660801,0.45136505,0.3853205,0.3168887,531,seg_2a4s,NORM
-1.258265,-1.9442142,-3.605383,-0.7059624,4.389167,0.95475006,0.050901227,0.39797777,0.28915715,-2.6052775,0.35623643,-3.69402,0.14264551,-0.03957741,0.7983444,531,seg_4a6s,NORM
-1.4248013,-2.3736122,-3.167467,-0.1268287,3.645868,0.55762,0.43279478,1.4341091,0.14687738,-2.7125974,0.83950007,-3.950623,0.364936,-0.085652605,0.61553735,531,seg_6a8s,NORM
-0.9651054,-2.4299228,-3.6290674,-1.0135427,2.9012003,0.46572375,0.43742803,0.43808794,0.36529422,-3.2572274,1.3742512,-4.1583233,0.010785349,-0.77673966,0.64660275,531,seg_8a10s,NORM
-0.3083939,-2.1442573,-3.1559854,-1.2286148,3.2908514,0.37873176,0.09075656,2.138146,-1.0643418,-5.0584245,0.9264581,-2.6051915,0.3348121,0.26511747,-0.44115946,533,seg_0a2s,NORM
-0.9065323,-2.058734,-2.6082973,0.05285992,4.1257296,0.302188,-0.31420627,3.3168566,-0.8649512,-3.9342074,0.7918565,-2.606339,0.588424,0.6231584,-0.31280515,533,seg_2a4s,NORM
0.0010615885,-2.1690795,-2.904067,-1.2015064,3.5483067,0.47828412,-0.15787497,1.9737971,-1.096858,-5.031935,0.9570844,-2.448034,0.6020947,0.20930628,-0.4993417,533,seg_4a6s,NORM
-1.1535261,-2.7599206,-2.4836402,-0.92240566,3.5113397,0.7302548,-0.1441854,2.75936,-0.45829022,-3.9894662,0.42530906,-2.5484617,0.36301482,0.32427025,0.47669682,533,seg_6a8s,NORM
0.2730404,-2.5492868,-3.4020276,-1.6443651,3.5152273,0.18557636,0.10934026,2.3024848,-1.2170062,-5.5865507,0.96746266,-2.9846623,0.830453,0.57188207,-0.45896432,533,seg_8a10s,NORM
-1.6716175,-4.608277,-1.9751397,-3.3223355,7.0091186,-1.7524917,-0.5020735,3.5500531,-0.6467729,-6.201056,2.2534907,-6.6558557,-1.3422703,-1.654554,-2.0037796,534,seg_0a2s,STTC
-6.214379,-5.40212,-3.6662688,-1.9948366,1.1258936,-1.6301109,4.775332,6.9742036,-2.5343146,-5.7966237,2.892697,-7.227588,-2.9083135,-3.3092432,-3.1329327,534,seg_2a4s,STTC
-2.0822759,-4.910748,-2.1387298,-3.3314838,6.826584,-1.935627,-0.19432217,4.321193,-0.95404595,-6.2966833,2.430765,-6.93565,-1.7473227,-1.9397876,-2.3554983,534,seg_4a6s,STTC
-1.9249643,-4.6957116,-1.860259,-3.2017329,6.8521414,-1.8332863,-0.29893282,4.1291876,-0.7987687,-6.211909,2.463878,-6.794299,-1.5563114,-1.9390752,-2.3204038,534,seg_6a8s,STTC
-5.9662504,-5.324378,-3.452057,-1.9412141,0.7722403,-1.8541608,4.825879,6.9312906,-2.2020755,-5.3084188,2.8340466,-6.9206424,-2.779081,-3.354062,-2.8426733,534,seg_8a10s,STTC
-2.1304703,-4.4731803,-3.8645663,0.17258197,5.9254813,0.066893205,-1.6293116,3.27648,-1.0913031,-3.0648878,0.952934,-3.0099099,0.24294217,-0.20693953,0.15569936,536,seg_0a2s,MI
-1.902496,-4.6678796,-3.965963,-0.9077216,5.2635193,0.31692624,-1.5970783,2.3097126,-1.1196079,-3.3945694,1.0132371,-3.079649,-0.073298775,-0.625025,0.5072703,536,seg_2a4s,MI
-2.033671,-4.810785,-4.0437765,-0.7821297,5.43711,0.23780093,-1.6288654,2.2611723,-0.6981164,-3.5635226,1.0690315,-3.2040277,-0.046423674,-0.60106134,0.34146714,536,seg_4a6s,MI
-2.2004821,-4.8484735,-3.6831965,-0.22001806,5.0492635,0.21254829,-1.684004,2.5385964,-0.6996059,-3.4926667,1.430207,-3.19292,0.029015385,-0.72380793,0.23288135,536,seg_6a8s,MI
-2.2095196,-4.6341324,-3.778586,-0.4240926,5.0359883,0.32438904,-1.5949457,2.380691,-0.617635,-3.2452111,1.1016434,-3.1040592,-0.2015675,-0.67067695,0.41127634,536,seg_8a10s,MI
-1.2384454,-3.7735255,-4.7058787,-2.9075756,7.650159,-0.916196,0.18078813,3.898387,-1.9007485,-7.1965985,1.9370562,-6.823943,-0.560295,-0.57399344,0.02850233,537,seg_0a2s,MI
-3.2611158,-3.8245356,-3.8259296,-1.1420407,5.130491,-0.82412946,1.8870014,5.5510955,-2.2324097,-5.9142647,2.304702,-6.7094836,-0.6012321,-0.7619833,-0.39943203,537,seg_2a4s,MI
-3.882188,-3.8464696,-1.8002298,-0.004689321,3.1447473,-4.382147,1.9008135,6.5645084,-2.109149,-6.649356,3.8429782,-6.810618,-2.6127496,-1.4935298,-4.56286,537,seg_4a6s,MI
-3.1354618,-4.466223,-3.2862744,-1.8284659,7.0551896,-0.45172265,0.66966164,5.008242,-1.0841253,-6.041582,1.6898625,-6.6166716,-0.12150288,-0.4864114,0.36028096,537,seg_6a8s,MI
-2.7982082,-3.625644,-3.887446,-1.2173469,4.9355164,-0.92737865,1.801153,5.3909473,-2.4876854,-6.094043,2.4064496,-6.2867756,-0.64841217,-0.93927324,-0.9608383,537,seg_8a10s,MI
-0.46414912,-1.8981601,-2.6401062,-2.1636186,4.539641,-0.68483484,0.20299649,1.7808516,-0.7627258,-3.6100445,0.3874962,-5.266157,-1.5195404,0.15675034,-0.9348978,538,seg_0a2s,NORM
-1.5418739,-2.4533434,-1.7994677,-1.3565664,4.200659,-0.28338256,0.42455265,2.3369126,-0.046274915,-2.750128,0.2530976,-4.8665075,-0.9886948,0.0538591,-0.40183416,538,seg_2a4s,NORM
-1.655224,-2.1984186,-1.9006268,-1.3937216,4.2013874,-0.16413686,0.211837,1.937088,0.0052738637,-2.064175,-0.07704295,-4.591274,-1.3150682,0.07431884,-0.19879943,538,seg_4a6s,NORM
-2.1699247,-2.80035,-1.4810629,-1.3218114,4.267217,-0.16995084,0.5825207,2.6239858,0.30469108,-2.2432227,-0.22906423,-4.900308,-1.0674188,0.22706926,0.018626243,538,seg_6a8s,NORM
-0.94360274,-2.0491567,-2.0094337,-1.8066385,2.7918286,-0.29250947,0.44884834,0.82100475,0.2203863,-3.1052043,0.8176037,-4.3877635,-1.1964717,-0.57615256,-0.56572306,538,seg_8a10s,NORM
-0.4714263,-2.2259436,-2.5237937,-0.48066133,3.3151598,0.11687964,-0.563825,0.7865977,0.7521164,-2.557534,0.42995235,-2.629328,0.07437931,0.11577244,0.19618656,539,seg_0a2s,NORM
-0.67005044,-2.193882,-2.6903715,-0.49969858,3.0814197,0.101074114,-0.88671833,1.0763403,0.502507,-2.3122578,0.63875103,-2.873539,0.020331748,0.3610595,0.104924686,539,seg_2a4s,NORM
0.18814676,-1.8651172,-2.969955,-0.94117945,3.3632286,-0.0027337372,-0.32970765,0.31198472,0.4679928,-2.9549952,0.21553367,-2.7216249,-0.04888177,0.31185126,0.09581049,539,seg_4a6s,NORM
-1.2752155,-2.6319697,-2.4162607,-0.46230882,3.192916,0.34531364,-0.05115979,1.2629623,0.75642973,-2.4187715,-0.100361615,-2.7523458,-0.13395694,0.34046385,0.37997234,539,seg_6a8s,NORM
-0.28835964,-2.4528618,-3.0906348,-1.2821927,2.084151,0.1939542,-0.2713704,-0.11400956,0.47850078,-2.8092039,0.7797463,-2.5153937,-0.46788073,-0.7196559,0.22796059,539,seg_8a10s,NORM
-2.409052,-3.1841922,-3.5737138,-1.1338022,3.670828,-0.23972765,0.33979762,4.7940197,-1.9027994,-3.603123,1.9868263,-3.9654107,-0.58846635,-1.2364758,-0.29979017,540,seg_0a2s,MI
-1.8892783,-3.4596639,-3.0305762,-1.094944,5.37308,0.02308926,-1.4822103,3.9623528,-0.82475674,-3.9951518,2.144013,-3.9732323,-0.16770378,-1.0354762,-0.06627919,540,seg_2a4s,MI
-1.4281309,-3.4795804,-2.9881463,-1.6132758,4.09425,-0.19577277,-1.4732505,2.8793597,-0.5582069,-4.103062,2.8594596,-3.8664503,-0.38330007,-1.8689277,-0.21595076,540,seg_4a6s,MI
